cik,ticker,name,is_known_case,logical_input,tag_used,taxonomy,unit,fiscal_year,period_start,period_end,value,filed,accn,form
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2016,,2016-01-31,38214000000.0,2016-03-30,0000104169-16-000079,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2017,,2017-01-31,36015000000.0,2017-03-31,0000104169-17-000021,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2018,,2018-01-31,30045000000.0,2018-03-30,0000104169-18-000028,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2019,,2019-01-31,43520000000.0,2019-03-28,0000104169-19-000016,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2020,,2020-01-31,43714000000.0,2020-03-20,0000104169-20-000011,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2021,,2021-01-31,41194000000.0,2021-03-19,0000104169-21-000033,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2022,,2022-01-31,34864000000.0,2022-03-18,0000104169-22-000012,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2023,,2023-01-31,34649000000.0,2023-03-17,0000104169-23-000020,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2024,,2024-01-31,36132000000.0,2024-03-15,0000104169-24-000056,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2025,,2025-01-31,33401000000.0,2025-03-14,0000104169-25-000021,10-K
104169,WMT,Walmart,False,long_term_debt,LongTermDebtNoncurrent,us-gaap,USD,2026,,2026-01-31,34624000000.0,2026-03-13,0000104169-26-000055,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2009,,2010-01-31,4144000000.0,2010-03-30,0001193125-10-071652,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2010,,2011-01-31,5089000000.0,2011-03-30,0001193125-11-083157,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2011,,2012-01-31,5937000000.0,2012-03-27,0001193125-12-134679,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2012,,2013-01-31,6768000000.0,2013-03-26,0000104169-13-000011,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2013,,2014-01-31,6677000000.0,2014-03-21,0000104169-14-000019,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2015,,2015-01-31,6778000000.0,2015-04-01,0000104169-15-000011,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2016,,2016-01-31,5624000000.0,2016-03-30,0000104169-16-000079,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2017,,2017-01-31,5835000000.0,2017-03-31,0000104169-17-000021,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2018,,2018-01-31,5614000000.0,2018-03-30,0000104169-18-000028,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2019,,2019-01-31,6283000000.0,2019-03-28,0000104169-19-000016,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2020,,2020-01-31,6284000000.0,2020-03-20,0000104169-20-000011,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2021,,2021-01-31,6516000000.0,2021-03-19,0000104169-21-000033,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2022,,2022-01-31,8280000000.0,2022-03-18,0000104169-22-000012,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2023,,2023-01-31,7933000000.0,2023-03-17,0000104169-23-000020,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2024,,2024-01-31,8796000000.0,2024-03-15,0000104169-24-000056,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2025,,2025-01-31,9975000000.0,2025-03-14,0000104169-25-000021,10-K
104169,WMT,Walmart,False,receivables,ReceivablesNetCurrent,us-gaap,USD,2026,,2026-01-31,11172000000.0,2026-03-13,0000104169-26-000055,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2009,,2010-01-31,99544000000.0,2010-03-30,0001193125-10-071652,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2010,,2011-01-31,105098000000.0,2011-03-30,0001193125-11-083157,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2011,,2012-01-31,109603000000.0,2012-03-27,0001193125-12-134679,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2012,,2013-01-31,113929000000.0,2013-03-26,0000104169-13-000011,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2013,,2014-01-31,115364000000.0,2014-03-21,0000104169-14-000019,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2015,,2015-01-31,114280000000.0,2015-04-01,0000104169-15-000011,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2016,,2016-01-31,110171000000.0,2016-03-30,0000104169-16-000079,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2017,,2017-01-31,107710000000.0,2017-03-31,0000104169-17-000021,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2018,,2018-01-31,107675000000.0,2018-03-30,0000104169-18-000028,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2019,,2019-01-31,104317000000.0,2019-03-28,0000104169-19-000016,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2020,,2020-01-31,105208000000.0,2020-03-20,0000104169-20-000011,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2021,,2021-01-31,92201000000.0,2021-03-19,0000104169-21-000033,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2022,,2022-01-31,94515000000.0,2022-03-18,0000104169-22-000012,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2023,,2023-01-31,100760000000.0,2023-03-17,0000104169-23-000020,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2024,,2024-01-31,110810000000.0,2024-03-15,0000104169-24-000056,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2025,,2025-01-31,119993000000.0,2025-03-14,0000104169-25-000021,10-K
104169,WMT,Walmart,False,ppe_net,PropertyPlantAndEquipmentNet,us-gaap,USD,2026,,2026-01-31,136083000000.0,2026-03-13,0000104169-26-000055,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2009,2009-02-01,2010-01-31,3866000000.0,2010-03-30,0001193125-10-071652,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2010,2010-02-01,2011-01-31,3656000000.0,2011-03-30,0001193125-11-083157,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2011,2011-02-01,2012-01-31,3460000000.0,2012-03-27,0001193125-12-134679,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2012,2012-02-01,2013-01-31,3374000000.0,2013-03-26,0000104169-13-000011,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2013,2013-02-01,2014-01-31,3269000000.0,2014-03-21,0000104169-14-000019,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2015,2014-02-01,2015-01-31,3230000000.0,2015-04-01,0000104169-15-000011,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2016,2015-02-01,2016-01-31,3207000000.0,2016-03-30,0000104169-16-000079,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2017,2016-02-01,2017-01-31,3101000000.0,2017-03-31,0000104169-17-000021,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2018,2017-02-01,2018-01-31,2995000000.0,2018-03-30,0000104169-18-000028,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2019,2018-02-01,2019-01-31,2929000000.0,2019-03-28,0000104169-19-000016,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2020,2019-02-01,2020-01-31,2850000000.0,2020-03-20,0000104169-20-000011,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2021,2020-02-01,2021-01-31,2831000000.0,2021-03-19,0000104169-21-000033,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2022,2021-02-01,2022-01-31,2792000000.0,2022-03-18,0000104169-22-000012,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2023,2022-02-01,2023-01-31,2724000000.0,2023-03-17,0000104169-23-000020,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2024,2023-02-01,2024-01-31,8077000000.0,2024-03-15,0000104169-24-000056,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2025,2024-02-01,2025-01-31,8041000000.0,2025-03-14,0000104169-25-000021,10-K
104169,WMT,Walmart,False,shares,WeightedAverageNumberOfSharesOutstandingBasic,us-gaap,shares,2026,2025-02-01,2026-01-31,7983000000.0,2026-03-13,0000104169-26-000055,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2010,2009-08-31,2010-08-29,1303000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2011,2010-08-30,2011-08-28,1462000000.0,2011-10-14,0001193125-11-271844,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2012,2011-08-29,2012-09-02,1709000000.0,2012-10-19,0001193125-12-428890,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2013,2012-09-03,2013-09-01,2039000000.0,2013-10-16,0001445305-13-002422,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2014,2013-09-02,2014-08-31,2058000000.0,2014-10-15,0000909832-14-000021,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2015,2014-09-01,2015-08-30,2377000000.0,2015-10-14,0000909832-15-000014,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2016,2015-08-31,2016-08-28,2350000000.0,2016-10-12,0000909832-16-000032,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2017,2016-08-29,2017-09-03,2679000000.0,2017-10-18,0000909832-17-000014,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2018,2017-09-04,2018-09-02,3134000000.0,2018-10-26,0000909832-18-000013,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2020,2019-09-02,2020-08-30,4002000000.0,2020-10-07,0000909832-20-000017,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2021,2020-08-31,2021-08-29,5007000000.0,2021-10-06,0000909832-21-000014,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2022,2021-08-30,2022-08-28,5844000000.0,2022-10-05,0000909832-22-000021,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2023,2022-08-29,2023-09-03,6292000000.0,2023-10-11,0000909832-23-000042,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2024,2023-09-04,2024-09-01,7367000000.0,2024-10-09,0000909832-24-000049,10-K
909832,COST,Costco,False,net_income,NetIncomeLoss,us-gaap,USD,2025,2024-09-02,2025-08-31,8099000000.0,2025-10-08,0000909832-25-000101,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2010,2009-08-31,2010-08-29,1303000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2011,2010-08-30,2011-08-28,1462000000.0,2011-10-14,0001193125-11-271844,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2012,2011-08-29,2012-09-02,1709000000.0,2012-10-19,0001193125-12-428890,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2013,2012-09-03,2013-09-01,2039000000.0,2013-10-16,0001445305-13-002422,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2014,2013-09-02,2014-08-31,2058000000.0,2014-10-15,0000909832-14-000021,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2015,2014-09-01,2015-08-30,2377000000.0,2015-10-14,0000909832-15-000014,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2016,2015-08-31,2016-08-28,2350000000.0,2016-10-12,0000909832-16-000032,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2017,2016-08-29,2017-09-03,2679000000.0,2017-10-18,0000909832-17-000014,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2018,2017-09-04,2018-09-02,3134000000.0,2018-10-26,0000909832-18-000013,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2020,2019-09-02,2020-08-30,4002000000.0,2020-10-07,0000909832-20-000017,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2021,2020-08-31,2021-08-29,5007000000.0,2021-10-06,0000909832-21-000014,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2022,2021-08-30,2022-08-28,5844000000.0,2022-10-05,0000909832-22-000021,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2023,2022-08-29,2023-09-03,6292000000.0,2023-10-11,0000909832-23-000042,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2024,2023-09-04,2024-09-01,7367000000.0,2024-10-09,0000909832-24-000049,10-K
909832,COST,Costco,False,income_continuing,NetIncomeLoss,us-gaap,USD,2025,2024-09-02,2025-08-31,8099000000.0,2025-10-08,0000909832-25-000101,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2018,2017-09-04,2018-09-02,141576000000.0,2018-10-26,0000909832-18-000013,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2020,2019-09-02,2020-08-30,166761000000.0,2020-10-07,0000909832-20-000017,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2021,2020-08-31,2021-08-29,195929000000.0,2021-10-06,0000909832-21-000014,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2022,2021-08-30,2022-08-28,226954000000.0,2022-10-05,0000909832-22-000021,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2023,2022-08-29,2023-09-03,242290000000.0,2023-10-11,0000909832-23-000042,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2024,2023-09-04,2024-09-01,254453000000.0,2024-10-09,0000909832-24-000049,10-K
909832,COST,Costco,False,revenue,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap,USD,2025,2024-09-02,2025-08-31,275235000000.0,2025-10-08,0000909832-25-000101,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2010,2009-08-31,2010-08-29,77946000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2011,2010-08-30,2011-08-28,88915000000.0,2011-10-14,0001193125-11-271844,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2012,2011-08-29,2012-09-02,99137000000.0,2012-10-19,0001193125-12-428890,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2013,2012-09-03,2013-09-01,105156000000.0,2013-10-16,0001445305-13-002422,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2014,2013-09-02,2014-08-31,112640000000.0,2014-10-15,0000909832-14-000021,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2015,2014-09-01,2015-08-30,116199000000.0,2015-10-14,0000909832-15-000014,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2016,2015-08-31,2016-08-28,118719000000.0,2016-10-12,0000909832-16-000032,10-K
909832,COST,Costco,False,revenue,Revenues,us-gaap,USD,2017,2016-08-29,2017-09-03,129025000000.0,2017-10-18,0000909832-17-000014,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2018,2017-09-04,2018-09-02,123152000000.0,2018-10-26,0000909832-18-000013,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2020,2019-09-02,2020-08-30,144939000000.0,2020-10-07,0000909832-20-000017,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2021,2020-08-31,2021-08-29,170684000000.0,2021-10-06,0000909832-21-000014,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2022,2021-08-30,2022-08-28,199382000000.0,2022-10-05,0000909832-22-000021,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2023,2022-08-29,2023-09-03,212586000000.0,2023-10-11,0000909832-23-000042,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2024,2023-09-04,2024-09-01,222358000000.0,2024-10-09,0000909832-24-000049,10-K
909832,COST,Costco,False,cogs,CostOfGoodsAndServicesSold,us-gaap,USD,2025,2024-09-02,2025-08-31,239886000000.0,2025-10-08,0000909832-25-000101,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2010,2009-08-31,2010-08-29,67995000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2011,2010-08-30,2011-08-28,77739000000.0,2011-10-14,0001193125-11-271844,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2012,2011-08-29,2012-09-02,86823000000.0,2012-10-19,0001193125-12-428890,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2013,2012-09-03,2013-09-01,91948000000.0,2013-10-16,0001445305-13-002422,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2014,2013-09-02,2014-08-31,98458000000.0,2014-10-15,0000909832-14-000021,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2015,2014-09-01,2015-08-30,101065000000.0,2015-10-14,0000909832-15-000014,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2016,2015-08-31,2016-08-28,102901000000.0,2016-10-12,0000909832-16-000032,10-K
909832,COST,Costco,False,cogs,CostOfGoodsSold,us-gaap,USD,2017,2016-08-29,2017-09-03,111882000000.0,2017-10-18,0000909832-17-000014,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2010,2009-08-31,2010-08-29,7840000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2011,2010-08-30,2011-08-28,8682000000.0,2011-10-14,0001193125-11-271844,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2012,2011-08-29,2012-09-02,9518000000.0,2012-10-19,0001193125-12-428890,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2013,2012-09-03,2013-09-01,10104000000.0,2013-10-16,0001445305-13-002422,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2014,2013-09-02,2014-08-31,10899000000.0,2014-10-15,0000909832-14-000021,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2015,2014-09-01,2015-08-30,11445000000.0,2015-10-14,0000909832-15-000014,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2016,2015-08-31,2016-08-28,12068000000.0,2016-10-12,0000909832-16-000032,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2017,2016-08-29,2017-09-03,12950000000.0,2017-10-18,0000909832-17-000014,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2018,2017-09-04,2018-09-02,13876000000.0,2018-10-26,0000909832-18-000013,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2020,2019-09-02,2020-08-30,16332000000.0,2020-10-07,0000909832-20-000017,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2021,2020-08-31,2021-08-29,18461000000.0,2021-10-06,0000909832-21-000014,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2022,2021-08-30,2022-08-28,19779000000.0,2022-10-05,0000909832-22-000021,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2023,2022-08-29,2023-09-03,21590000000.0,2023-10-11,0000909832-23-000042,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2024,2023-09-04,2024-09-01,22810000000.0,2024-10-09,0000909832-24-000049,10-K
909832,COST,Costco,False,sga,SellingGeneralAndAdministrativeExpense,us-gaap,USD,2025,2024-09-02,2025-08-31,24966000000.0,2025-10-08,0000909832-25-000101,10-K
909832,COST,Costco,False,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2010,2009-08-31,2010-08-29,795000000.0,2010-10-18,0001193125-10-230379,10-K
909832,COST,Costco,False,depreciation,DepreciationDepletionAndAmortization,us-gaap,USD,2011,2010-08-30,2011-08-28,855000000.0,2011-10-14,0001193125-11-271844,10-K
